Survey,Year,Quarter,Ship,Gear,HaulNo,ShootLat,ShootLon,DateTime,Depth,Area,Subarea,DayNight,AphiaID,Species,Sex,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
SWC-IBTS,2000,1,SCO3,GOV,5,58.4,-6,04/03/2000 12:21:00,90,43,45E3,D,126438,Merlangius merlangus,-9,0,2020.622,38.68,8.698,0,0,2,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,6,58.3167,-5.9833,04/03/2000 15:04:00,111,43,45E4,D,126438,Merlangius merlangus,-9,0,1976.838,39.238,4.024,0,1.4,0.5,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,7,58.0333,-5.7667,04/03/2000 17:54:00,116,43,45E4,N,126438,Merlangius merlangus,-9,0,815.258,5.567,1.175,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,8,57.9667,-6.2167,05/03/2000 07:59:00,98,43,44E3,D,126438,Merlangius merlangus,-9,0,2175,7,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,9,57.7833,-6,05/03/2000 11:00:00,120,43,44E3,D,126438,Merlangius merlangus,-9,0,260.51,7.566,1.524,0,0.4,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,10,57.1667,-7,05/03/2000 19:50:00,135,44,43E2,N,126438,Merlangius merlangus,-9,0,235.95,5.55,0.25,0.25,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,11,56.7833,-6.9,06/03/2000 07:32:00,160,45,42E3,D,126438,Merlangius merlangus,-9,0,824,0,0,2,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,12,56.6167,-7.3667,06/03/2000 10:40:00,162,45,42E2,D,126438,Merlangius merlangus,-9,0,110,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,13,56.4667,-7.4667,06/03/2000 13:04:00,133,45,41E2,D,126438,Merlangius merlangus,-9,0,888,0,2,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,14,56.3167,-8.45,06/03/2000 19:28:00,147,44,41E1,N,126438,Merlangius merlangus,-9,0,22.933,6.8,1.867,0.4,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,15,56.2167,-9.1167,06/03/2000 00:03:00,180,44,41E0,N,126438,Merlangius merlangus,-9,0,0,0.857,1.143,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,16,55.8,-9,07/03/2000 07:33:00,130,47,40E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,17,55.4667,-9.25,07/03/2000 10:41:00,120,47,39E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,18,55.3167,-8.45,07/03/2000 14:08:00,90,47,39E1,D,126438,Merlangius merlangus,-9,0,146.8,73.033,33.367,8.133,3.333,5.333,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,19,55.8167,-8.2667,07/03/2000 17:46:00,144,47,40E1,D,126438,Merlangius merlangus,-9,0,752.8,23.1,12.367,0.4,0.667,2.667,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,20,55.8167,-7.7333,07/03/2000 20:55:00,123,47,40E2,N,126438,Merlangius merlangus,-9,0,70.4,17.6,6.4,1.6,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,21,55.45,-4.8333,08/03/2000 09:30:00,65,46,39E5,D,126438,Merlangius merlangus,-9,0,27642.167,25.333,12.5,6,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,22,55.2667,-5.1833,08/03/2000 11:46:00,44,46,39E4,D,126438,Merlangius merlangus,-9,0,2150.3,84.2,23,8.5,4,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,40,55.45,-7.4833,13/03/2000 06:57:00,49,47,39E2,D,126438,Merlangius merlangus,-9,0,201.6,28.967,6.767,2.667,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,41,55.9167,-6.6667,13/03/2000 11:07:00,60,47,40E3,D,126438,Merlangius merlangus,-9,0,4,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,42,56.4,-6.7333,13/03/2000 15:01:00,84,45,41E3,D,126438,Merlangius merlangus,-9,0,3516,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,43,56.6167,-8.3833,13/03/2000 21:12:00,150,44,42E1,N,126438,Merlangius merlangus,-9,0,24.25,3.25,0.25,0.25,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,44,56.7167,-8.9833,14/03/2000 07:07:00,160,44,42E1,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,45,57.2333,-8.45,14/03/2000 14:46:00,128,44,43E1,D,126438,Merlangius merlangus,-9,0,158.383,76.998,11.452,1.167,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,46,57.5667,-8.5,14/03/2000 18:27:00,158,44,44E1,N,126438,Merlangius merlangus,-9,0,97.167,26.357,5.91,1.9,0.667,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,47,57.65,-9.0833,14/03/2000 22:13:00,150,44,44E0,N,126438,Merlangius merlangus,-9,0,102.883,336.35,272.583,65.717,22.467,4,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,48,58.0333,-9.0167,15/03/2000 07:38:00,175,44,45E0,D,126438,Merlangius merlangus,-9,0,0,0.4,0.8,0.4,0.4,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,49,58.0167,-8.85,15/03/2000 09:30:00,160,44,45E1,D,126438,Merlangius merlangus,-9,0,20.667,25.624,14.926,3.983,1.467,1.333,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,50,58.5167,-8.0167,15/03/2000 14:55:00,160,48,46E1,D,126438,Merlangius merlangus,-9,0,0,0,2,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,51,58.2667,-7.35,15/03/2000 18:25:00,70,44,45E2,N,126438,Merlangius merlangus,-9,0,216.1,13.233,0.667,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,52,58.6333,-7.2833,15/03/2000 21:45:00,90,44,46E2,N,126438,Merlangius merlangus,-9,0,268.567,158.248,35.269,10.717,1.2,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,53,59.0167,-6.8167,16/03/2000 07:33:00,160,42,47E3,D,126438,Merlangius merlangus,-9,0,6,12.6,6.733,0.667,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,54,58.8,-6.2,16/03/2000 11:13:00,110,42,46E3,D,126438,Merlangius merlangus,-9,0,557.8,272,50.2,16,3,11,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,55,59.3333,-5.1167,16/03/2000 15:45:00,110,42,47E4,D,126438,Merlangius merlangus,-9,0,54.8,55.4,8.8,0,0,1,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,56,59.2167,-4.05,16/03/2000 19:41:00,117,40,47E5,N,126438,Merlangius merlangus,-9,0,90.667,278,38.333,1,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,59,58.7,-4.3333,17/03/2000 15:28:00,87,40,46E5,D,126438,Merlangius merlangus,-9,0,120.667,81.333,11,0,0,1,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,60,58.5833,-5.6167,17/03/2000 20:55:00,120,42,46E4,N,126438,Merlangius merlangus,-9,0,432.8,32.3,1.9,0,1,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,61,57.7667,-6,18/03/2000 08:30:00,150,43,44E3,D,126438,Merlangius merlangus,-9,0,914.814,13.789,0.73,0.667,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,62,57.95,-6.2167,18/03/2000 10:37:00,80,43,44E3,D,126438,Merlangius merlangus,-9,0,4184.442,48.93,5.429,0,1.2,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,63,58.0167,-5.7667,18/03/2000 13:07:00,105,43,45E4,D,126438,Merlangius merlangus,-9,0,1761.288,8.712,0,0,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,64,58.3167,-6,18/03/2000 16:24:00,110,43,45E3,D,126438,Merlangius merlangus,-9,0,2553.162,22.949,0.889,0,1,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,65,58.4,-6,18/03/2000 18:07:00,100,43,45E3,D,126438,Merlangius merlangus,-9,0,2172.158,57.902,6.373,0.667,0.4,0.5,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,66,58.3833,-5.6833,18/03/2000 19:55:00,114,43,45E4,N,126438,Merlangius merlangus,-9,0,401.152,14.372,2.476,0,2,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,2,59.2287,-4.0593,28/02/2001 11:55:00,121,40,47E5,D,126438,Merlangius merlangus,-9,0,45,112.8,3.4,4.8,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,4,59.3435,-5.1167,28/02/2001 19:10:00,138,42,47E4,N,126438,Merlangius merlangus,-9,0,2.8,511.924,222.057,22.019,5.2,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,5,58.7858,-6.1443,01/03/2001 11:50:00,122,42,46E3,D,126438,Merlangius merlangus,-9,0,16.4,241.848,29.981,0.571,1.2,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,6,59.0358,-6.8007,01/03/2001 15:08:00,165,42,47E3,D,126438,Merlangius merlangus,-9,0,0,13.181,13.181,6.838,0.8,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,7,58.6357,-7.2938,01/03/2001 20:29:00,95,44,46E2,N,126438,Merlangius merlangus,-9,0,8.014,123.314,18.186,3.503,0.583,2,0.4,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,8,58.2823,-7.3663,02/03/2001 06:31:00,80,44,45E2,N,126438,Merlangius merlangus,-9,0,3.979,47.882,5.319,0.821,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,9,58.5227,-8.0418,02/03/2001 10:21:00,151,48,46E1,D,126438,Merlangius merlangus,-9,0,0,4,0,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,10,58.0717,-8.8242,02/03/2001 14:44:00,165,44,45E1,D,126438,Merlangius merlangus,-9,0,0.143,41.116,37.28,11.595,2.667,0,1.2,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,11,58.0675,-9.0213,02/03/2001 16:40:00,185,44,45E0,D,126438,Merlangius merlangus,-9,0,0,13.362,8.397,1.241,1,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,12,57.6947,-9.0947,02/03/2001 20:05:00,155,44,44E0,N,126438,Merlangius merlangus,-9,0,21.274,504.844,110.66,15.523,2.5,0,1.2,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,13,57.601,-8.502,03/03/2001 07:07:00,159,44,44E1,N,126438,Merlangius merlangus,-9,0,46.241,315.854,21.197,2.708,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,14,57.2945,-8.4655,03/03/2001 09:59:00,147,44,43E1,D,126438,Merlangius merlangus,-9,0,31.398,272.212,24.191,2.949,0.25,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,15,56.7303,-8.9972,03/03/2001 15:12:00,186,44,42E1,D,126438,Merlangius merlangus,-9,0,0,2.143,0.857,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,16,56.6073,-8.5155,03/03/2001 18:12:00,160,44,42E1,N,126438,Merlangius merlangus,-9,0,10.644,25.28,1.81,0.267,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,17,56.3492,-8.4942,03/03/2001 20:54:00,147,44,41E1,N,126438,Merlangius merlangus,-9,0,35.807,25.221,0.571,0.4,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,18,56.1902,-9.108,04/03/2001 06:53:00,181,44,41E0,N,126438,Merlangius merlangus,-9,0,0,0,4,5,3,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,19,55.8252,-9.009,04/03/2001 10:10:00,142,47,40E0,D,126438,Merlangius merlangus,-9,0,78.429,469.167,212.892,56.512,11,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,20,55.465,-9.2428,04/03/2001 14:12:00,135,47,39E0,D,126438,Merlangius merlangus,-9,0,0.2,13.02,6.113,0.667,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,21,55.3392,-8.4702,04/03/2001 18:01:00,94,47,39E1,N,126438,Merlangius merlangus,-9,0,837.46,437.963,20.458,3.786,0.333,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,22,55.4652,-7.6202,04/03/2001 21:44:00,60,47,39E2,N,126438,Merlangius merlangus,-9,0,141.767,91.649,9.68,2.238,0.667,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,23,55.4382,-4.8553,05/03/2001 07:27:00,160,46,39E5,D,126438,Merlangius merlangus,-9,0,2214,797.2,8.8,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,24,55.279,-5.1913,05/03/2001 09:54:00,52,46,39E4,D,126438,Merlangius merlangus,-9,0,1291.4,1353.2,31.4,2,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,25,54.6075,-4.1287,05/03/2001 16:42:00,56,50,38E5,D,126438,Merlangius merlangus,-9,0,516.353,196.432,14.246,0.969,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,26,54.6275,-3.9175,05/03/2001 18:15:00,37,50,38E6,N,126438,Merlangius merlangus,-9,0,2711.412,94.589,3.423,0.576,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,27,54.4145,-3.8653,05/03/2001 20:12:00,30,50,37E6,N,126438,Merlangius merlangus,-9,0,807.176,24.588,0.235,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,28,54.0855,-4.02,06/03/2001 06:54:00,40,50,37E5,D,126438,Merlangius merlangus,-9,0,2642.824,5738.064,530.167,52.945,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,29,54.077,-3.6333,06/03/2001 10:01:00,37,50,37E6,D,126438,Merlangius merlangus,-9,0,628.118,208.746,21.391,1.745,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,30,53.9992,-3.727,06/03/2001 12:13:00,30,50,36E6,D,126438,Merlangius merlangus,-9,0,1161.647,102.822,23.96,2.904,0.667,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,31,53.8317,-3.728,06/03/2001 14:19:00,37,50,36E6,D,126438,Merlangius merlangus,-9,0,91.882,147.62,23.998,2.499,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,32,53.4948,-4.184,06/03/2001 17:54:00,44,50,35E5,N,126438,Merlangius merlangus,-9,0,52.471,33.161,1.369,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,33,53.758,-4.6118,06/03/2001 20:58:00,60,50,36E5,N,126438,Merlangius merlangus,-9,0,275.647,276.341,27.873,2.805,3.333,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,34,54.0283,-5.2052,08/03/2001 12:58:00,83,50,37E4,D,126438,Merlangius merlangus,-9,0,949.647,96.837,7.516,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,35,53.7603,-5.5917,08/03/2001 16:05:00,98,50,36E4,D,126438,Merlangius merlangus,-9,0,531.294,57.235,5.095,0.376,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,36,53.6918,-5.9718,08/03/2001 18:14:00,39,50,36E4,N,126438,Merlangius merlangus,-9,0,870.118,144.688,4.733,0.462,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,37,54.0168,-5.7472,08/03/2001 20:57:00,46,50,37E4,N,126438,Merlangius merlangus,-9,0,1373.176,220,6.824,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,38,54.298,-4.9708,09/03/2001 07:14:00,100,50,37E5,D,126438,Merlangius merlangus,-9,0,217.412,52.796,4.931,0.862,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,39,54.223,-5.3973,09/03/2001 09:58:00,56,50,37E4,D,126438,Merlangius merlangus,-9,0,628.941,80.687,5.842,0.53,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,40,54.5188,-5.2078,09/03/2001 12:41:00,130,50,38E4,D,126438,Merlangius merlangus,-9,0,217.706,60.929,6.534,0.831,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,41,54.719,-5.6563,09/03/2001 15:16:00,10,50,38E4,D,126438,Merlangius merlangus,-9,0,2337.765,183.225,2.857,0.154,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,42,55.8238,-8.2635,10/03/2001 06:34:00,156,47,40E1,N,126438,Merlangius merlangus,-9,0,1114.221,548.284,20.554,2.274,0.667,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,43,55.8357,-7.77,10/03/2001 09:31:00,142,47,40E2,D,126438,Merlangius merlangus,-9,0,229.54,132.287,10.28,1.893,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,44,55.9108,-6.718,10/03/2001 13:22:00,60,47,40E3,D,126438,Merlangius merlangus,-9,0,412.2,3.436,0.364,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,45,56.387,-6.7977,10/03/2001 16:18:00,80,45,41E3,D,126438,Merlangius merlangus,-9,0,2531.178,2.822,0,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,46,56.4465,-7.4522,10/03/2001 19:45:00,125,45,41E2,N,126438,Merlangius merlangus,-9,0,482.283,17.717,2,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,47,56.6043,-7.392,10/03/2001 21:43:00,172,45,42E2,N,126438,Merlangius merlangus,-9,0,350.417,15.583,0,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,48,56.765,-6.936,11/03/2001 08:35:00,145,45,42E3,D,126438,Merlangius merlangus,-9,0,485.6,8.4,2,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,49,57.0973,-6.9695,11/03/2001 11:23:00,135,45,43E3,D,126438,Merlangius merlangus,-9,0,408.128,3.872,0,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,50,57.728,-5.9747,11/03/2001 17:17:00,153,43,44E4,D,126438,Merlangius merlangus,-9,0,96.25,1.5,0.25,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,51,57.9213,-6.1945,11/03/2001 19:19:00,75,43,44E3,N,126438,Merlangius merlangus,-9,0,1664.536,43.084,2.38,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,52,58.0183,-5.7782,12/03/2001 08:21:00,120,43,45E4,D,126438,Merlangius merlangus,-9,0,1334,28.178,1.822,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,53,58.2943,-6.0087,12/03/2001 12:35:00,116,43,45E3,D,126438,Merlangius merlangus,-9,0,1207.129,190.387,10.484,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,54,58.4107,-6.0065,12/03/2001 14:05:00,100,43,45E3,D,126438,Merlangius merlangus,-9,0,2274.757,559.797,41.446,4,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,55,58.3878,-5.6693,12/03/2001 16:15:00,111,43,45E4,D,126438,Merlangius merlangus,-9,0,146.043,77.225,14.732,0,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,56,58.55,-5.5863,12/03/2001 18:19:00,131,42,46E4,N,126438,Merlangius merlangus,-9,0,102.4,218.076,11.867,1.657,0,0,0,0,0,0,
SWC-IBTS,2001,1,SCO3,GOV,57,58.7128,-4.4427,13/03/2001 06:27:00,88,40,46E5,N,126438,Merlangius merlangus,-9,0,58,158.6,13,2.4,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,3,59.2303,-4.078,03/03/2002 17:06:00,120,40,47E5,D,126438,Merlangius merlangus,-9,0,8,91,30,9,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,4,58.6778,-4.1742,03/03/2002 20:47:00,100,40,46E5,N,126438,Merlangius merlangus,-9,0,17,60,32,7,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,5,58.5467,-5.5833,04/03/2002 07:13:00,125,42,46E4,D,126438,Merlangius merlangus,-9,0,22,22.667,13.667,1.667,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,6,58.395,-5.6378,04/03/2002 10:04:00,110,43,45E4,D,126438,Merlangius merlangus,-9,0,49.2,28.133,23.5,3.167,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,7,58.4132,-6.0163,04/03/2002 12:45:00,98,43,45E3,D,126438,Merlangius merlangus,-9,0,976.067,449.1,271.333,9.5,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,8,58.3185,-5.9992,04/03/2002 15:39:00,117,43,45E4,D,126438,Merlangius merlangus,-9,0,146.267,10.4,10.833,0.5,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,9,57.9638,-6.2443,04/03/2002 18:28:00,105,43,44E3,N,126438,Merlangius merlangus,-9,0,896.933,23.4,9,0.667,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,10,58.0122,-5.7797,05/03/2002 07:33:00,125,43,45E4,D,126438,Merlangius merlangus,-9,0,43.267,4.233,2,0.5,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,11,57.7437,-5.9797,05/03/2002 10:36:00,150,43,44E4,D,126438,Merlangius merlangus,-9,0,5.333,2.667,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,12,57.1375,-6.963,05/03/2002 18:03:00,126,45,43E3,N,126438,Merlangius merlangus,-9,0,32.2,3.3,4.5,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,13,56.7627,-6.9368,06/03/2002 08:54:00,160,45,42E3,D,126438,Merlangius merlangus,-9,0,27.6,0.4,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,15,55.4362,-4.8673,07/03/2002 07:15:00,60,46,39E5,D,126438,Merlangius merlangus,-9,0,11262,124.8,7.2,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,16,55.2838,-5.1962,07/03/2002 09:21:00,53,46,39E4,D,126438,Merlangius merlangus,-9,0,1114.8,286.8,38.4,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,17,54.7293,-5.617,07/03/2002 13:23:00,15,50,38E4,D,126438,Merlangius merlangus,-9,0,815.227,22.773,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,19,54.246,-5.3917,07/03/2002 20:36:00,56,50,37E4,N,126438,Merlangius merlangus,-9,0,2947.929,16.071,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,20,54.3147,-4.972,08/03/2002 07:08:00,120,50,37E5,D,126438,Merlangius merlangus,-9,0,10.429,1.571,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,21,54.0193,-5.2327,08/03/2002 10:03:00,82,50,37E4,D,126438,Merlangius merlangus,-9,0,414.857,13.771,1.372,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,22,54.0182,-5.7475,08/03/2002 12:28:00,40,50,37E4,D,126438,Merlangius merlangus,-9,0,524.961,50.195,0.844,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,23,53.7092,-5.9832,08/03/2002 15:20:00,37,50,36E4,D,126438,Merlangius merlangus,-9,0,1480.006,127.168,15.492,1.333,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,24,53.7647,-5.612,08/03/2002 17:57:00,105,50,36E4,N,126438,Merlangius merlangus,-9,0,550.857,3.143,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,25,53.8042,-4.9008,08/03/2002 21:22:00,70,50,36E5,N,126438,Merlangius merlangus,-9,0,1092.201,189.632,50.767,7.4,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,26,53.791,-3.7022,09/03/2002 06:53:00,42,50,36E6,D,126438,Merlangius merlangus,-9,0,1125.903,183.049,38.248,4.8,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,27,53.982,-3.7417,09/03/2002 08:51:00,40,50,36E6,D,126438,Merlangius merlangus,-9,0,2558.448,147.387,27.165,1,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,28,54.0648,-3.6277,09/03/2002 10:49:00,34,50,37E6,D,126438,Merlangius merlangus,-9,0,5569.24,411.125,69.168,6.467,2,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,29,54.07,-4.0335,09/03/2002 13:02:00,43,50,37E5,D,126438,Merlangius merlangus,-9,0,2346.792,3326.42,427.787,29,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,30,54.4158,-3.8548,10/03/2002 15:37:00,37,50,37E6,D,126438,Merlangius merlangus,-9,0,674.571,62.283,9.145,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,31,54.6052,-3.8957,10/03/2002 17:50:00,34,50,38E6,D,126438,Merlangius merlangus,-9,0,2334.5,3.5,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,32,54.627,-4.1347,10/03/2002 19:52:00,56,50,38E5,N,126438,Merlangius merlangus,-9,0,961.442,32.358,4.733,1.467,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,33,55.2733,-5.2107,11/03/2002 07:55:00,52,46,39E4,D,126438,Merlangius merlangus,-9,0,6436.8,1422.8,410.4,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,38,55.4552,-7.5003,12/03/2002 06:47:00,60,47,39E2,D,126438,Merlangius merlangus,-9,0,193,41.9,3.1,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,39,55.3527,-8.4618,12/03/2002 10:42:00,97,47,39E1,D,126438,Merlangius merlangus,-9,0,537,266.833,63.167,1,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,40,55.4543,-9.2048,12/03/2002 14:10:00,119,47,39E0,D,126438,Merlangius merlangus,-9,0,0,2.4,1.6,4,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,41,55.7943,-9.0017,12/03/2002 17:02:00,130,47,40E0,D,126438,Merlangius merlangus,-9,0,0,0,2,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,42,56.1727,-9.1008,12/03/2002 20:09:00,180,44,41E0,N,126438,Merlangius merlangus,-9,0,0,0,1.2,0.8,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,43,56.3298,-8.4547,13/03/2002 06:35:00,150,44,41E1,D,126438,Merlangius merlangus,-9,0,33.094,15.37,22.695,0.641,0.2,0,0,0,0,0,
